FLIGHT_ID,CALLSIGN,OPERATOR,ICAO_ACTYPE,ADEP,DEST,TAS,RFL,TYPE_OF_TRANSPONDER,Date_Added,RUNWAY,GATE,STACK
20462487,TRA54T,TRA,B738,LEPA,EHAM,453,360.0,L,2023-11-27,18R,D56,RIVER
20462500,BAW81HM,BAW,A319,EGKK,EHAM,460,230.0,S,2023-11-27,27,D18,SUGOL
20462503,EZY54KV,EZY,A319,EHAM,EGCC,362,280.0,L,2023-11-27,,,
20462510,IBS3724,IBS,A320,LEMD,EHAM,470,320.0,S,2023-11-27,18C,B27,RIVER
20462517,PCT472,PCT,D228,ETMN,ETMN,160,0.0,S,2023-11-27,,,
20462533,XRO481,XRO,F2TH,ENGM,EHAM,453,400.0,L,2023-11-27,22,GL,ARTIP
20462534,TAP672,TAP,A320,LPPT,EHAM,455,220.0,L,2023-11-27,18R,C12,RIVER
20462536,TFL73M,TFL,B738,EHRD,LGRP,460,350.0,L,2023-11-27,,,
20462543,NJE022E,NJE,C68A,EGPF,EBAW,438,370.0,L,2023-11-27,,,
20462547,NCG03,NCG,D228,EHEH,EHAM,180,20.0,L,2023-11-27,22,,
20462554,TRA6788,TRA,B738,LEBL,EHEH,470,300.0,L,2023-11-27,21,,
20462556,TFL528,TFL,B763,GCFV,EHAM,450,380.0,H,2023-11-27,18R,D04,RIVER
20462566,CFE59T,CFE,E190,EGLC,EHRD,401,190.0,S,2023-11-27,24,D2,
20462569,BEE4PE,BEE,DH8D,EDDL,EGLC,314,220.0,H,2023-11-27,,,
20462575,TFL32T,TFL,A320,EHAM,LGIR,446,350.0,H,2023-11-27,,,
20462578,TFL751,TFL,B763,EHAM,LTAI,446,370.0,L,2023-11-27,,,
20462583,ADR498,ADR,CRJ9,LJLJ,EHAM,444,340.0,H,2023-11-27,18C,A43,ARTIP
20462586,CAO1034,CAO,B77L,EHAM,ZSPD,498,290.0,L,2023-11-27,,,
20462595,SWT7016,SWT,E120,EHAM,EGSS,262,200.0,S,2023-11-27,,,
20462596,AFR73QB,AFR,A319,LFPG,EHAM,367,220.0,H,2023-11-27,18R,C05,RIVER
20462601,CFE67W,CFE,E170,EGLC,EHAM,450,210.0,S,2023-11-27,18R,D24,SUGOL
20462608,PXR31G,PXR,PA31,EHLE,EHLE,170,100.0,S,2023-11-27,,,
20462611,SRN077,SRN,SF34,EGNJ,EBLG,260,190.0,S,2023-11-27,,,
20462617,EJU39XC,EJU,A319,EHAM,LIMC,367,230.0,L,2023-11-27,,,
20462620,HNL11B,HNL,A139,EHQD,EHKD,140,30.0,E,2023-11-27,21,,
20462623,KLM1258,KLM,B738,LFMN,EHAM,455,220.0,L,2023-11-27,18R,D49,RIVER
20462629,TFL66E,TFL,B738,LGKO,EHEH,457,340.0,L,2023-11-27,21,,
20462635,TRA6893,TRA,B738,EHAM,LGSR,443,370.0,L,2023-11-27,,,
20462636,TRA5809,TRA,B738,EHAM,LGTS,431,350.0,L,2023-11-27,,,
20462640,TFL722,TFL,B738,LTAI,EHEH,397,320.0,L,2023-11-27,21,,
20462642,KLM28F,KLM,B739,ENBR,EHAM,463,380.0,L,2023-11-27,18R,D57,SUGOL
20462645,NAF32,NAF,C130,OJAM,EHEH,280,200.0,L,2023-11-27,21,,
20462650,TRA69N,TRA,B737,EHAM,LPPT,441,390.0,L,2023-11-27,,,
20462652,RYR89HR,RYR,B738,EPWR,EIDW,378,240.0,S,2023-11-27,,,
20462659,CAI1483,CAI,A320,LTAI,EHBK,457,360.0,H,2023-11-27,21,A1,
20462660,THY6434,THY,B77L,EHBK,LTBA,362,150.0,L,2023-11-27,,,
20462669,ABR7991,ABR,AT43,LFPG,EDDH,230,210.0,S,2023-11-27,,,
20462671,KLM82W,KLM,B738,ESSA,EHAM,464,260.0,L,2023-11-27,27,C09,ARTIP
20462672,CAI3QD,CAI,B738,LTAI,EHRD,457,350.0,L,2023-11-27,24,C1,
20462676,HTM08F,HTM,EC35,EDWR,EDWR,120,0.0,E,2023-11-27,,,
20462679,SAS87L,SAS,A319,EKCH,EHAM,460,260.0,L,2023-11-27,18C,C10,ARTIP
20462686,KLM43K,KLM,B737,LICC,EHAM,482,300.0,L,2023-11-27,18R,C04,RIVER
20462690,KLM96B,KLM,B738,EDDH,EHAM,438,260.0,L,2023-11-27,18C,D47,ARTIP
20462702,HHE77A,HHE,EC55,EHKD,EHHA,145,0.0,S,2023-11-27,,,
20462710,VLG83TJ,VLG,A20N,EHAM,LEBL,451,350.0,S,2023-11-27,,,
20462730,SAS98E,SAS,CRJ9,EBBR,ENGM,447,390.0,H,2023-11-27,,,
20462736,KLM897,KLM,B77W,EHAM,ZBAA,500,310.0,L,2023-11-27,,,
20462737,KLM77R,KLM,E190,LIRQ,EHAM,414,300.0,H,2023-11-27,27,A35,ARTIP
20462740,THY5AG,THY,A333,EHAM,LTFM,419,310.0,L,2023-11-27,,,
20462750,CFE57H,CFE,E190,EHRD,EGLC,394,180.0,S,2023-11-27,,,
20462751,JAF661,JAF,B738,EHEH,EBBR,356,100.0,L,2023-11-27,,,
20462752,KLM926,KLM,E75L,EGPE,EHAM,450,180.0,L,2023-11-27,18R,A46,SUGOL
20462754,IBS37HF,IBS,A320,EHAM,LEMD,430,210.0,S,2023-11-27,,,
20462757,BEL178,BEL,A319,EGCC,EBBR,450,150.0,H,2023-11-27,,,
20462760,KLM1614,KLM,B738,LTFM,EHAM,454,380.0,L,2023-11-27,27,E04,ARTIP
20462761,TFL41B,TFL,A346,EHAM,LGIR,470,370.0,E,2023-11-27,,,
20462764,BAW2763,BAW,A319,EHAM,EGKK,440,240.0,S,2023-11-27,,,
20462766,BAW442,BAW,A20N,EGLL,EHAM,460,230.0,S,2023-11-27,27,D28,SUGOL
20462767,FIN7B,FIN,A319,EBBR,EFHK,442,390.0,L,2023-11-27,,,
20462771,ETD914,ETD,B77L,EHAM,OMAA,479,350.0,S,2023-11-27,,,
20462775,AAR588,AAR,B744,EBBR,RKSI,502,310.0,L,2023-11-27,,,
20462782,TRA88Q,TRA,B738,EHAM,LFMN,445,370.0,L,2023-11-27,,,
20462786,KLM48C,KLM,B739,LDSP,EHAM,454,360.0,L,2023-11-27,27,E08,ARTIP
20462788,TRA5963,TRA,B738,EHEH,EKCH,440,230.0,L,2023-11-27,,,
20462791,TRA16L,TRA,B738,EHAM,LEMG,447,370.0,L,2023-11-27,,,
20462800,TRA74Q,TRA,B738,EHAM,GMMN,448,370.0,L,2023-11-27,,,
20462803,THY6310,THY,A332,EHAM,LTBA,409,330.0,L,2023-11-27,,,
20462804,TAP671,TAP,A320,EHAM,LPPT,457,350.0,L,2023-11-27,,,
20462808,CFE88C,CFE,E170,EHAM,EGLC,406,200.0,S,2023-11-27,,,
20462820,TRA1566,TRA,B738,LGKO,EHAM,449,260.0,L,2023-11-27,27,D54,ARTIP
20462821,IJM092,IJM,GLF4,HECA,EHAM,481,400.0,L,2023-11-27,22,GL,ARTIP
20462829,BIO09,BIO,P68,EHBD,EHLE,120,0.0,S,2023-11-27,,,
20462835,ADR499,ADR,CRJ9,EHAM,LJLJ,446,350.0,H,2023-11-27,,,
20462845,KLM1847,KLM,B739,EHAM,LOWW,462,350.0,L,2023-11-27,,,
20462846,CAI1484,CAI,A320,EHBK,LTAI,450,350.0,H,2023-11-27,,,
20462853,BEE8PA,BEE,DH8D,EGLC,EDDL,315,100.0,H,2023-11-27,,,
20462855,TAY8004,TAY,B734,ESOE,EBBR,430,330.0,H,2023-11-27,,,
20462857,KLM32U,KLM,B737,LSZH,EHAM,421,180.0,L,2023-11-27,27,C09,RIVER
20462858,SAS554,SAS,A319,EHAM,EKCH,440,370.0,L,2023-11-27,,,
20462865,TFL617,TFL,B763,EHAM,LEPA,443,390.0,H,2023-11-27,,,
20462870,EJU7940,EJU,A319,LIMC,EHAM,438,220.0,L,2023-11-27,27,H05,RIVER
20462876,AFR88NW,AFR,A319,EHAM,LFPG,376,210.0,H,2023-11-27,,,
20462881,EZY21GE,EZY,A320,EGCC,EHAM,460,250.0,L,2023-11-27,27,G03,SUGOL
20462882,TFL81V,TFL,B738,GCFV,EHRD,463,360.0,L,2023-11-27,24,D3,
20462899,SWT8026,SWT,E120,EGSS,EDDV,260,190.0,S,2023-11-27,,,
20462900,KLM66Q,KLM,E190,EGLL,EHAM,460,230.0,H,2023-11-27,27,A46,SUGOL
20462902,KLM1634,KLM,B739,LIMC,EHAM,456,220.0,L,2023-11-27,27,C08,RIVER
20462922,KLM1262,KLM,E75L,LFMN,EHAM,438,340.0,L,2023-11-27,27,B32,RIVER
20462923,UAE9962,UAE,B744,EHBK,OMDW,417,170.0,L,2023-11-27,,,
20462924,ABR8990,ABR,AT72,LFPG,EDDH,260,210.0,S,2023-11-27,,,
20462939,EWG48A,EWG,A320,EGLL,EDDL,411,170.0,H,2023-11-27,,,
20462940,CND518,CND,B738,LWOH,EHBK,459,380.0,L,2023-11-27,21,A1,
20462941,BEE4ZP,BEE,B462,EGBB,EDDL,400,170.0,S,2023-11-27,,,
20462953,TFL442,TFL,B738,GVAC,EHAM,459,360.0,L,2023-11-27,27,G06,RIVER
20462955,CAI050,CAI,B738,EHGG,LTAI,444,370.0,L,2023-11-27,,,
20462972,KLM64X,KLM,B739,LOWW,EHAM,470,320.0,L,2023-11-27,27,D07,ARTIP
20462978,BAW43HA,BAW,A20N,EHAM,EGLL,423,240.0,S,2023-11-27,,,
20462985,KLM76T,KLM,B737,LEBL,EHAM,451,360.0,L,2023-11-27,27,D48,RIVER
20462997,EWG5BG,EWG,A320,EGCC,EDDL,418,170.0,H,2023-11-27,,,
20463009,TRA5412,TRA,B738,LGZA,EHEH,449,380.0,L,2023-11-27,3,,
20463013,RYR9F,RYR,B738,EIDW,EBBR,415,330.0,S,2023-11-27,,,
20463029,TRA1703,TRA,B738,EHAM,LBBG,442,370.0,L,2023-11-27,,,
20463043,BGH5562,BGH,A320,EGSH,LBBG,384,350.0,L,2023-11-27,,,
20463052,TRA2596,TRA,B737,GMMW,EHRD,442,380.0,L,2023-11-27,24,A2,
20463067,FHM4051,FHM,A320,EHRD,LTAU,454,350.0,H,2023-11-27,,,
20463071,EZY59XU,EZY,A320,EHAM,EGCC,374,280.0,L,2023-11-27,,,
20463073,EJU21BV,EJU,A319,LIMC,EHAM,436,220.0,L,2023-11-27,18R,H07,RIVER
20463074,EJU68HQ,EJU,A319,LEIB,EHAM,442,280.0,L,2023-11-27,18R,H06,RIVER
20463080,BEE3UD,BEE,DH8D,EGHI,EDDL,315,160.0,H,2023-11-27,,,
20463083,TRA24B,TRA,B738,LEMG,EHRD,448,380.0,L,2023-11-27,24,D1,
20463085,KLM1617,KLM,E190,EHAM,LIMJ,436,390.0,H,2023-11-27,,,
20463088,QID12,QID,K35R,ETAR,EGUN,371,100.0,H,2023-11-27,,,
20463093,TFL652,TFL,A320,GCLP,EHAM,454,340.0,H,2023-11-27,18R,D02,RIVER
20463094,TRA106N,TRA,B737,LEVC,EHEH,442,380.0,L,2023-11-27,3,,
20463101,ABW452,ABW,B748,EHAM,UUDD,481,370.0,L,2023-11-27,,,
20463104,CND494,CND,B738,LBBG,EHAM,447,260.0,L,2023-11-27,18R,J84,ARTIP
20463106,TRA5964,TRA,B738,EKCH,EHEH,440,390.0,L,2023-11-27,3,,
20463107,TRA26W,TRA,B738,LPPT,EHAM,447,380.0,L,2023-11-27,18C,D55,RIVER
20463108,TRA39U,TRA,B737,LEAL,EHRD,441,400.0,L,2023-11-27,6,C1,
20463112,ABR1MA,ABR,AT43,EDDH,LFPG,250,180.0,S,2023-11-27,,,
20463113,MPH7341,MPH,B744,EHAM,SBKP,504,290.0,L,2023-11-27,,,
20463115,CND416,CND,B738,LGKO,EHBK,475,320.0,L,2023-11-27,3,A2,
20463117,ABR6ZX,ABR,AT72,EDDH,LFPG,270,160.0,S,2023-11-27,,,
20463121,TRA11B,TRA,B737,LICC,EHAM,423,300.0,L,2023-11-27,18C,D49,RIVER
20463126,FDX5187,FDX,B752,EHAM,LFPG,443,190.0,L,2023-11-27,,,
20463129,TFL79V,TFL,A320,LGSA,EHAM,457,360.0,S,2023-11-27,18C,D10,ARTIP
20463131,TRA97V,TRA,B738,LEZL,EHAM,445,340.0,L,2023-11-27,18C,D43,RIVER
20463134,TFL95A,TFL,A320,LGKO,EHAM,451,320.0,H,2023-11-27,18C,C14,ARTIP
20463138,UPS249,UPS,B763,EIDW,EDDK,451,210.0,L,2023-11-27,,,
20463149,TRA5046,TRA,B738,LGKO,EHAM,447,260.0,L,2023-11-27,18C,D07,ARTIP
20463150,TRA5P,TRA,B738,LFMN,EHAM,442,340.0,L,2023-11-27,18C,D51,RIVER
20463151,TRA1422,TRA,B738,LGRP,EHAM,451,260.0,L,2023-11-27,18C,C11,ARTIP
20463152,SIA7395,SIA,B744,EGLL,EHAM,490,290.0,L,2023-11-27,18C,R80,SUGOL
20463153,ATV502H,ATV,F100,ENHD,EBLG,396,170.0,S,2023-11-27,,,
20463155,TRA306,TRA,B738,LTFE,EHAM,449,260.0,L,2023-11-27,18C,E07,ARTIP
20463160,UPS235,UPS,B763,EGSS,EDDK,458,330.0,L,2023-11-27,,,
20463164,ICE782,ICE,B752,BIKF,EBLG,447,170.0,L,2023-11-27,,,
20463167,BCS319,BCS,A306,EKCH,EBBR,469,150.0,H,2023-11-27,,,
20463170,RYR6UF,RYR,B738,EIDW,EPWR,450,110.0,S,2023-11-27,,,
20463171,TRA49L,TRA,B737,LPPT,EHAM,439,340.0,L,2023-11-27,18R,C18,RIVER
20463174,MPH8341,MPH,B744,EHAM,FAOR,502,290.0,L,2023-11-27,,,
20463175,TRA348,TRA,B738,LTFG,EHAM,446,260.0,L,2023-11-27,18R,E06,ARTIP
20463177,CND194,CND,B738,LICT,EHAM,451,360.0,L,2023-11-27,18C,D12,RIVER
20463178,TRA33W,TRA,B738,LIBD,EHAM,452,380.0,L,2023-11-27,18R,C08,RIVER
20463179,TRA810L,TRA,B738,LGTS,EHAM,447,260.0,L,2023-11-27,18R,D53,ARTIP
20463180,UKL4010,UKL,AN12,LCLK,EINN,305,240.0,S,2023-11-27,,,
20463181,BCS1442,BCS,B734,EDDP,EHAM,433,300.0,L,2023-11-27,18R,S90,ARTIP
20463182,BCS93H,BCS,B752,EBBR,EDDP,370,350.0,S,2023-11-27,,,
20463183,TRA6522,TRA,B738,GCLP,EHAM,451,340.0,L,2023-11-27,18R,D57,RIVER
20463185,TFL48D,TFL,B763,LEPA,EHAM,444,400.0,H,2023-11-27,18R,D04,RIVER
20463186,TRA11M,TRA,B738,LEMG,EHAM,449,320.0,L,2023-11-27,18R,D49,RIVER
20463187,TFL296,TFL,B738,LGRP,EHAM,467,340.0,L,2023-11-27,18R,D10,ARTIP
20463189,TFL950,TFL,B738,HEGN,EHAM,461,350.0,L,2023-11-27,18R,G06,ARTIP
20463190,TFL97M,TFL,A320,LGIR,EHAM,453,340.0,H,2023-11-27,,,ARTIP
20463191,TFL752,TFL,B763,LTAI,EHAM,459,380.0,L,2023-11-27,18R,G03,ARTIP
20463192,TRA6894,TRA,B738,LGSR,EHAM,449,260.0,L,2023-11-27,18R,C16,ARTIP
20463193,BCS1444,BCS,B734,EHAM,EGNX,419,240.0,L,2023-11-27,,,
20463194,TRA750P,TRA,B738,GMMN,EHAM,448,340.0,L,2023-11-27,18R,E07,RIVER
20463195,BCS74D,BCS,A306,EBBR,EKCH,426,330.0,H,2023-11-27,,,
20463196,ABW5131,ABW,B744,EHAM,LIMC,425,330.0,L,2023-11-27,,,
20463197,KLM894,KLM,B772,ZSPD,EHAM,506,260.0,L,2023-11-27,18R,E09,ARTIP
20463198,SIA7395,SIA,B744,EHAM,OMSJ,499,330.0,L,2023-11-27,,,
20463199,TRA1704,TRA,B738,LBBG,EHAM,451,260.0,L,2023-11-27,18R,D55,ARTIP
20463200,VAS815,VAS,B734,EBLG,ESSA,430,330.0,H,2023-11-27,,,
20463201,BCS1446,BCS,A332,EDDP,EHAM,469,280.0,S,2023-11-27,18R,S90,ARTIP
20463203,KLM428,KLM,B772,OMDB,EHAM,501,320.0,L,2023-11-27,18R,E17,ARTIP
20463204,FDX5188,FDX,B752,LFPG,EHAM,451,110.0,L,2023-11-27,18R,S72,RIVER
20463207,ABR7ZX,ABR,AT43,LFPG,EDDH,240,210.0,S,2023-11-27,,,
20463213,TRA563,TRA,B738,EHAM,LGBL,443,370.0,L,2023-11-27,,,
20463217,TRA26A,TRA,B738,EHAM,LEPA,449,370.0,L,2023-11-27,,,
20463218,DAL132,DAL,A359,KDTW,EHAM,470,410.0,L,2023-11-27,18R,E08,SUGOL
20463219,TRA5361,TRA,B738,EHAM,LPFR,450,370.0,L,2023-11-27,,,
20463221,TFL23D,TFL,B738,EHAM,LGSK,427,330.0,L,2023-11-27,,,
20463222,TRA83Y,TRA,B738,EHAM,LGIR,448,370.0,L,2023-11-27,,,
20463224,EJU7981,EJU,A320,EHAM,LGKR,438,390.0,L,2023-11-27,,,
20463227,EWG881,EWG,A320,BIKF,EDDK,442,370.0,H,2023-11-27,,,
20463230,KLM808,KLM,B77W,RCTP,EHAM,489,220.0,L,2023-11-27,18R,F06,ARTIP
20463233,TRA96N,TRA,B738,EHAM,LGSR,445,370.0,L,2023-11-27,,,
20463237,KLM86,KLM,B789,CYYZ,EHAM,487,350.0,L,2023-11-27,18R,D43,SUGOL
20463239,TFL203,TFL,B738,EHAM,LGZA,462,350.0,L,2023-11-27,,,
20463240,TRA6Z,TRA,B738,EHAM,LEAL,449,350.0,L,2023-11-27,,,
20463242,TRA1041,TRA,B738,EHAM,LGSA,447,370.0,L,2023-11-27,,,
20463243,CND511,CND,B738,EHBK,LGIR,374,170.0,L,2023-11-27,,,
20463244,TRA47R,TRA,B738,EHAM,GCTS,415,340.0,L,2023-11-27,,,
20463245,ABR8038,ABR,AT72,LFPG,ENGM,260,190.0,S,2023-11-27,,,
20463248,TFL639,TFL,A320,EHAM,GCLP,452,340.0,H,2023-11-27,,,
20463258,CHH7921,CHH,B789,ZSPD,EBBR,507,350.0,L,2023-11-27,,,
20463263,TRA32G,TRA,B737,EHAM,LPPR,444,380.0,L,2023-11-27,,,
20463265,KLM540,KLM,A332,HUEN,EHAM,482,360.0,L,2023-11-27,18C,E20,ARTIP
20463267,TRA5723,TRA,B738,EHAM,LGIR,446,370.0,L,2023-11-27,,,
20463270,KLM24,KLM,B772,KIAH,EHAM,485,370.0,L,2023-11-27,18R,F08,SUGOL
20463280,KLM23P,KLM,B738,EHAM,LFPG,399,210.0,L,2023-11-27,,,
20463283,KLM1721,KLM,E75L,EHAM,EBBR,317,150.0,L,2023-11-27,,,
20463285,KLM571,KLM,B78X,HTDA,EHAM,503,340.0,L,2023-11-27,18C,E18,ARTIP
20463287,EWG7180,EWG,A320,EDDH,EHAM,435,300.0,H,2023-11-27,18C,B27,ARTIP
20463290,TRA6915,TRA,B737,EHAM,LIEO,439,390.0,L,2023-11-27,,,
20463299,TRA6259,TRA,B737,EHRD,LDSP,433,390.0,L,2023-11-27,,,
20463306,KLM74L,KLM,B737,ESGG,EHAM,455,400.0,L,2023-11-27,18C,C10,ARTIP
20463307,CND591,CND,B738,EHAM,LGZA,431,310.0,L,2023-11-27,,,
20463311,AZA75C,AZA,A319,EHAM,LIMC,427,370.0,L,2023-11-27,,,
20463314,FYG31P,FYG,FA7X,EHAM,LTBS,486,410.0,L,2023-11-27,,,
20463317,TFL689,TFL,B738,EHAM,LPMA,462,360.0,H,2023-11-27,,,
20463321,TRA5987,TRA,B737,EHRD,LFMT,438,390.0,L,2023-11-27,,,
20463323,CND515,CND,B738,EHAM,LPFR,453,350.0,L,2023-11-27,,,
20463326,KLM69H,KLM,B737,EHAM,EDDT,435,370.0,L,2023-11-27,,,
20463335,TRA16Y,TRA,B737,EHEH,LEBL,436,330.0,L,2023-11-27,,,
20463336,FHM5028,FHM,A320,LTAU,EHRD,464,320.0,H,2023-11-27,6,D2,
20463337,EZS1041,EZS,A320,LFSB,EHAM,406,220.0,L,2023-11-27,18R,H01,RIVER
20463338,AZE11IK,AZE,E50P,LFPB,EHBK,353,220.0,H,2023-11-27,21,AZ,
20463348,KLM724,KLM,A332,MUHA,EHAM,497,330.0,L,2023-11-27,18C,E05,RIVER
20463349,ABW508,ABW,B748,KORD,EHAM,490,330.0,L,2023-11-27,18R,S77,SUGOL
20463351,KLM82G,KLM,E75L,ENTO,EHAM,412,260.0,L,2023-11-27,18C,A62,ARTIP
20463353,TFL719,TFL,B763,EHAM,LTAI,452,370.0,L,2023-11-27,,,
20463356,TRA6531,TRA,B738,EHEH,LLBG,445,370.0,L,2023-11-27,,,
20463357,TRA5909,TRA,B738,EHEH,LGIR,460,370.0,L,2023-11-27,,,
20463366,TFL473,TFL,B763,EHAM,DTNH,439,390.0,H,2023-11-27,,,
20463368,TFL177,TFL,A320,EHAM,LWOH,445,350.0,H,2023-11-27,,,
20463371,CAI8YT,CAI,B738,EHAM,LTFE,435,310.0,L,2023-11-27,,,
20463372,KLM79M,KLM,B739,EHAM,EKCH,434,310.0,L,2023-11-27,,,
20463373,DLH1XY,DLH,A319,EHAM,EDDM,437,350.0,H,2023-11-27,,,
20463374,TFL585,TFL,B738,EHRD,LEPA,454,320.0,L,2023-11-27,,,
20463376,TRA23L,TRA,B738,EHRD,LPFR,447,330.0,L,2023-11-27,,,
20463380,KLM26B,KLM,E190,LIPE,EHAM,451,400.0,H,2023-11-27,18R,A32,RIVER
20463383,EZY16QR,EZY,A319,EGKK,EHAM,460,230.0,L,2023-11-27,18R,H03,SUGOL
20463384,EJU1354,EJU,A320,EHAM,LSGG,427,330.0,L,2023-11-27,,,
20463385,TRA731,TRA,B738,EHRD,LTAI,446,370.0,L,2023-11-27,,,
20463387,MPH8142,MPH,B744,HKJK,EHAM,492,320.0,S,2023-11-27,18C,S82,ARTIP
20463393,TFL336,TFL,B788,MMUN,EHAM,487,370.0,L,2023-11-27,18R,G09,SUGOL
20463395,DLH8PJ,DLH,E195,EDDM,EHAM,463,340.0,L,2023-11-27,18C,B13,ARTIP
20463396,TRA2W,TRA,B738,EHEH,ESSA,375,230.0,L,2023-11-27,,,
20463399,CND513,CND,B738,EHAM,LGRP,435,310.0,L,2023-11-27,,,
20463406,BEL184,BEL,A320,EGCC,EBBR,453,150.0,H,2023-11-27,,,
20463411,EZY72VG,EZY,A320,EGGP,EHAM,460,330.0,L,2023-11-27,18R,H07,SUGOL
20463413,BAW423,BAW,A319,EHAM,EGLL,377,240.0,L,2023-11-27,,,
20463414,GAC529Z,GAC,C510,EHAM,LFMD,324,390.0,S,2023-11-27,,,
20463415,TFL791,TFL,B738,EHAM,LTBS,445,370.0,H,2023-11-27,,,
20463420,EFD4A,EFD,C25C,EHTW,LOWS,313,350.0,S,2023-11-27,,,
20463425,VJT796,VJT,GLEX,FACT,EHAM,465,390.0,L,2023-11-27,22,GL,RIVER
20463427,KLM1628,KLM,B737,LIMC,EHAM,450,340.0,L,2023-11-27,18C,D14,RIVER
20463434,JAF051,JAF,B738,EBBR,EHEH,360,70.0,L,2023-11-27,21,,
20463443,EJU76NB,EJU,A320,EHAM,LSZH,427,330.0,L,2023-11-27,,,
20463446,KLM35Q,KLM,E75L,EHAM,LFLL,394,330.0,L,2023-11-27,,,
20463451,TFL871,TFL,A320,EHAM,LTAI,447,370.0,S,2023-11-27,,,
20463459,BAW428,BAW,A319,EGLL,EHAM,460,230.0,L,2023-11-27,18R,D26,SUGOL
20463460,UAE9920,UAE,B77L,TJBQ,EHAM,485,290.0,L,2023-11-27,18R,R77,SUGOL
20463461,CAO1037,CAO,B77L,ZUCK,EHAM,499,260.0,L,2023-11-27,18C,S96,ARTIP
20463462,KLM1071,KLM,E190,EHAM,EGCC,433,320.0,H,2023-11-27,,,
20463474,HNL54A,HNL,A139,EHPN,EHKD,140,30.0,E,2023-11-27,3,,
20463475,KLM1471,KLM,B738,EHAM,EGPF,458,320.0,L,2023-11-27,,,
20463478,WZZ17AA,WZZ,A320,EPGD,EHEH,430,380.0,L,2023-11-27,21,,
20463486,KLM1722,KLM,E75L,EBBR,EHAM,317,140.0,L,2023-11-27,18C,A45,RIVER
20463488,RYR42ZA,RYR,B738,EPWR,EGAA,424,280.0,S,2023-11-27,,,
20463491,WZZ875,WZZ,A320,LROP,EHEH,409,360.0,L,2023-11-27,21,,
20463494,KLM33G,KLM,E190,EHAM,EGPD,442,360.0,L,2023-11-27,,,
20463496,KLM1596,KLM,B738,LIRF,EHAM,454,320.0,L,2023-11-27,18R,C18,RIVER
20463498,EZS41MN,EZS,A320,EHAM,LFSB,426,310.0,L,2023-11-27,,,
20463499,EWG7181,EWG,A320,EHAM,EDDH,386,230.0,H,2023-11-27,,,
20463502,EXS201,EXS,B733,EGNM,EHAM,430,290.0,S,2023-11-27,18R,H06,SUGOL
20463503,RYR2EC,RYR,B738,EPWR,EGSS,388,240.0,S,2023-11-27,,,
20463505,LZB461,LZB,MD82,LBSF,EHAM,420,340.0,S,2023-11-27,18C,D18,ARTIP
20463507,RYR39GJ,RYR,B738,EIDW,EBBR,416,150.0,S,2023-11-27,,,
20463508,EZY74ZT,EZY,A319,EGSS,EHAM,460,210.0,L,2023-11-27,18R,H01,SUGOL
20463509,KLM1610,KLM,E190,LIMJ,EHAM,420,320.0,H,2023-11-27,18R,B36,RIVER
20463511,RYR2HH,RYR,B738,LIRP,EGSS,392,240.0,S,2023-11-27,,,
20463514,KLM922,KLM,E190,EGPE,EHAM,376,390.0,H,2023-11-27,18R,A44,SUGOL
20463517,TRA55Q,TRA,B737,EHRD,GMTT,438,330.0,L,2023-11-27,,,
20463520,KLM51Z,KLM,B737,EHAM,ENBR,441,390.0,L,2023-11-27,,,
20463528,BEE1XB,BEE,DH8D,EGCC,EDDL,315,170.0,H,2023-11-27,,,
20463530,BEE8AL,BEE,E75S,EGBB,EHAM,450,130.0,H,2023-11-27,18R,A52,SUGOL
20463533,LXG55GA,LXG,E55P,EHBK,EDDF,407,190.0,L,2023-11-27,,,
20463534,TRA1567,TRA,B738,EHAM,LGIR,445,370.0,L,2023-11-27,,,
20463536,SCW9624,SCW,RJ1H,ESMS,EBOS,400,60.0,S,2023-11-27,,,
20463537,BEE1PA,BEE,E75S,EGBB,EDDL,436,270.0,H,2023-11-27,,,
20463538,KLM1007,KLM,B738,EHAM,EGLL,442,240.0,L,2023-11-27,,,
20463540,KLM47W,KLM,E190,EHAM,EGNT,448,380.0,H,2023-11-27,,,
20463541,AEA35UZ,AEA,B738,LEMD,EHAM,455,340.0,L,2023-11-27,18R,D05,RIVER
20463550,BAW936,BAW,A321,EGLL,EDDL,445,170.0,S,2023-11-27,,,
20463551,AFR67BN,AFR,A321,LFPG,EHAM,396,220.0,H,2023-11-27,18R,C05,RIVER
20463556,NHX15A,NHX,EC55,EHJR,EHKD,130,30.0,S,2023-11-27,3,,
20463559,BEE6BP,BEE,E195,EGCC,EHAM,425,140.0,H,2023-11-27,18R,D10,SUGOL
20463560,NJE010C,NJE,E55P,EHEH,LFMP,436,330.0,H,2023-11-27,,,
20463562,EZY26KR,EZY,A320,EGGD,EHAM,460,230.0,L,2023-11-27,18R,H03,SUGOL
20463564,DLH6YX,DLH,E195,EHAM,EDDM,426,350.0,L,2023-11-27,,,
20463566,WZZ9MA,WZZ,A320,EHEH,EPGD,398,230.0,L,2023-11-27,,,
20463569,JFA07Y,JFA,PC12,LFPB,EDXW,271,230.0,S,2023-11-27,,,
20463573,FHM5023,FHM,A320,EHRD,GMTA,461,330.0,H,2023-11-27,,,
20463575,KLM99Y,KLM,E190,EHAM,LFBO,455,350.0,H,2023-11-27,,,
20463577,EZY73QK,EZY,A319,EHAM,EGKK,398,240.0,L,2023-11-27,,,
